岗位名称,企业名称,最低薪资,最高薪资,工作城市,工作区域,工作街道,学历要求,工作年限要求,企业规模,企业性质,工作类型,岗位发布时间,岗位要求,source,js 有深度学习，机器学习，搜索，推荐等算法经验优先。 任职要求,任意一种计算机语言都可以～都在招哦～全国多个城市在招,偶尔加班若加班一天工作时间不超过10小时， 具体时间以项目告知为准 4.能一周左右入职 5.工作地点,善于寻求资源解决问题;对工作的熟悉度提升后，有自己创新的想法。表现出解决复杂问题的能力。6.可独立领导跨组的项目;在专业方面可以指导和培养新员工任职条件,工作稳定。入职即签合同，六险一金，社保全额，有带教！地点:北京 上海 杭州 苏州 南京 成都 武汉 西安 深圳 东莞全程线上面试，下午茶齐全，夜宵备好，城际班车。硬件开发/嵌入式开发/AI/算法/通用软件开发测试等都有职位。java/c/++/python/测试/GO/前端职位描述,开展后端服务的设计、开发、测试等工作；3、根据实际业务需求，完成各类设计文档、分析报告、ppt等材料的部分内容；4、根据部门领导安排的其他工作任务。 岗位要求,程序设计；3.根据设计文档或需求说明完成代码编写，调试，测试和维护；4.分析并解决软件开发过程中的问题；5.协助测试工程师制定测试计划，定位发现的问题；6.配合项目经理完成相关任务目标。任职要求,能提出优化建议。二、 任职要求,负责对应模块的需求管理；2、完成所负责模块的详细设计和接口设计； 3、负责分配到的开发任务或项目的进度控制；4、负责开发过程中异常情况的检核、报告、追踪和改善；5、负责自己开发的功能点的单元测试工作，并确保功能点品质。任职要求
java开发工程师,四川国软科技集团有限公司,8001,10000,成都,金牛,天回镇,本科,5-10年,100-299人,民营,全职,2025-05-19 20:45:49,岗位内容：1. 开发高质量的Java应用程序，保证代码的可读性、可维护性、可扩展性和性能。2. 参与需求分析、系统设计和开发计划的制定。3. 能够快速识别问题并提供有效的解决方案。4. 与产品和测试团队紧密合作，确保产品质量符合用户期望。5.能独立完成前端页面的开发和接口调试6.具备现场实施经验，具备业务沟通能力，能收集反馈客户需求；7.领导安排的其他事宜任职要求：1、计算机、软件工程相关专业，本...,Boss直聘,,,,,,,,,
Java开发工程师,北京宇天恒瑞科技发展有限公司,7001,14000,成都,武侯,桂溪,本科,1-3年,300-499人,民营,全职,2025-05-19 15:09:50,工作内容：1、负责现有产品的国 产 化适配工作； 2、参与项目的需求调研和需求分析，对项目进行可行性分析，撰写相关技术文档； 3、协助架构师完成设计和搭建系统架构(平台、数据库、接口和应用架构等)，解决开发中各种系统架构问题; 4、搭建系统开发环境，协助架构师完成系统框架和核心代码的实现，完成产品关键技术问题的攻关。工作要求：1、必须有国 产 化适配经验、分保经验； 2、2年以上java开发经验，...,Boss直聘,,,,,,,,,
高级Java开发工程师,龙软科技,10001,14000,成都,武侯,桂溪,本科,3-5年,500-999人,上市公司,全职,2025-05-19 11:21:30,岗位职责： 1.负责基础平台功能的升级研发； 2.负责非煤地测数据库的功能研发； 3.负责资源监控平台的升级研发； 4.参与平台相关功能文档的编写； 5.完成上级领导交办的其他任务。 任职要求： 1.本科及以上学历，计算机、软件工程等相关专业； 2.熟悉java开发语言，熟悉软件工程、数据结构、数据库原理等基础知识； 3.熟练应用Spring Boot技术栈开发、熟悉JdbcTemplate操作关...,Boss直聘,,,,,,,,,
Java开发（金融支付方向）,深圳建广数字科技有限公司青岛分公司,8001,11000,成都,武侯,桂溪,大专,3-5年,1000-9999人,民营,全职,2025-05-19 10:48:42,1、项目：金融经验，做支付项目2、技术栈：java、dubbo+zookeeper、MySQL数据库、消息队列MQ3、要求：具备交互体验、用户思维4、其他：主动、抗压、交付快速、工作3年以上,Boss直聘,,,,,,,,,
Java开发工程师,海擎科技,10001,15000,成都,武侯,肖家河,大专,1-3年,20-99人,民营,全职,2025-05-19 10:26:32,工作经验：要求2–3 年的 Java 开发经验，能够独立完成模块开发和系统维护。 技术栈： 后端开发：熟练掌握 Java 语言、JVM相关知识，具备一定的JUC编程能力，熟悉 Spring、Spring Boot、MyBatis 等主流框架。 数据库：熟悉 MySQL、Redis等数据库，具备良好的 SQL 编写和优化能力。 工具使用：掌握 Git、Maven、IDEA 等开发工具，了解 Linu...,Boss直聘,,,,,,,,,
JAVA开发实习生（应届）,北京中宇万通,150,200,成都,武侯,火车南站,本科,无经验,20-99人,股份制企业,实习,2025-05-15 00:27:44,职位要求： 计算机相关专业，熟悉Java基础及SpringBoot;了解JVM基础（内存模型、垃圾回收机制）;了解MySQL，能编写高效 SQL; 有 GitHub 技术博客或项目经验优先;良好的逻辑思维和团队协作能力。,Boss直聘,,,,,,,,,
初级java开发工程师,久远银海,6001,10000,成都,锦江,柳江,本科,1-3年,1000-9999人,上市公司,全职,2025-05-13 18:02:26,岗位职责：1. 承担项目开发及实施工作，并能够按要求高质量地完成工作任务。 2. 掌握项目开发工具的使用，按照公司规范要求，编写相关文档。 3. 掌握公司开发平台，按设计要求编写模块代码，并进行单元测试。 4、对系统开发设计有很好的把握能力。任职要求：1、计算机或者相关专业，本科以上学历，有扎实的JAVA技术基础； 2、熟悉oracle、mysql数据库和spring,Boss直聘,,,,,,,,,
JAVA开发工程师-成都,中电福富信息科技有限公司,8001,14000,成都,武侯,桂溪,本科,3-5年,1000-9999人,国企,全职,2025-05-12 11:25:14,工作概述：1.负责 Java 相关业务系统的设计、开发和维护，确保系统的稳定性和高可用性。2.根据产品需求，编写高质量、可维护的代码，并持续优化系统性能。3.参与需求分析、技术方案设计、数据库设计及接口开发。4.解决开发过程中的技术难题，优化现有代码，提高系统效率。5.编写相关技术文档，保障代码的可读性和可维护性。6.与产品、测试、运维等团队协作，推动项目顺利进行。任职资格：1.本科及以上学历，计...,Boss直聘,,,,,,,,,
Java开发工程师,北京中宇万通,10001,15000,成都,武侯,火车南站,本科,3-5年,20-99人,股份制企业,全职,2025-05-13 16:41:45,岗位职责1、针对项目及模块可以进行分析及架构设计；2、认真地理解系统需求和系统设计，参与系统详细设计，编写接口文档；3、根据开发进度和任务分配，完成相关模块的编码、单元测试以及相关文档编写；4、针对新技术进行技术公关；5、领导与协调公司其他技术开发活动，完成公司交代的其他工作。任职要求：1、计算机相关专业，3-5 年及以上开发经验，有良好的JAVA技术基础，熟悉多线程开发技术；2、对面向对象的软件...,Boss直聘,,,,,,,,,
中高级java开发工程师,久远银海,10001,15000,成都,锦江,柳江,本科,3-5年,1000-9999人,上市公司,全职,2025-05-13 17:57:43,岗位职责：1、负责公司行业软件开发工作 2、参与软件系统的需求、设计、开发、测试等过程，负责项目中核心功能设计及代码实现。任职要求：1、计算机相关专业，本科及以上学历；2、有3年及以上民政、养老、人社、公积金、市场监管、医疗行业等相关政府行业软件产品开发经验; 3、java基础知识扎实，包括多线程、集合、缓存、消息队列、全文搜索等；4、熟悉主流开源框架技术，包括Struts2、Spring 、Hi...,Boss直聘,,,,,,,,,
高级Java开发工程师（985/211）,四川卫宁软件有限公司,15001,20000,成都,武侯,石羊,本科,5-10年,100-299人,上市公司,全职,2025-05-09 09:15:01,岗位职责：1、参与项目需求分析、功能可行性分析、技术可行性分析和系统架构设计工作；2、根据公司项目要求，完成软件项目的编程、调试和单元测试工作；3、与团队成员合作、沟通，对开发过程中的问题进行总结；岗位要求：1、本科及以上学历（985/211），五年以上的JAVA开发经验，熟练使用主流微服务开发框架；2、熟练使用常用的设计模式，具备良好的编程思想；3、熟练使用Spring Cloud全家桶、Spr...,Boss直聘,,,,,,,,,
高级java开发工程师/架构师,四川商通支付科技有限公司,13001,25000,成都,锦江,锦官驿,本科,10年以上,300-499人,国企,全职,2025-05-07 17:29:27,1、负责或参与团队安排的业务系统规划、开发建设工作，并通过技术实施提交符合质量要求的优秀产品2、负责或参与团队内技术难点、紧急任务和疑难问题排查解决工作，技术创新、勇于突破3、指导初中级开发工程师工作，提升团队整体技术能力任职要求：1、大学本科及以上学历，计算机、信息管理或相关专业毕业；具有5年以上java开发岗位工作经验，熟悉web应用开发；有电商商城、中台、供应链、财务系统等相关系统一项或多项...,Boss直聘,,,,,,,,,
java开发工程师,软通动力信息技术(集团)股份有限公司,9001,13000,成都,郫都,友爱,本科,3-5年,10000人以上,民营,全职,2025-05-07 17:04:16,岗位职责：1. 负责后端服务的架构设计、文档编写、开发和维护，确保高并发情况下的稳定性和性能。2.使用 Kafka、Redis 等中间件完成数据流处理与缓存设计。3.负责导航定位相关数据的接入、处理、存储和播发服务开发与优化。职位要求1.本科及以上学历，计算机相关专业优先。2. 3年以上后端开发经验，精通 Java 编程语言，熟悉 Spring Boot、Spring Cloud 等主流开发框架。...,Boss直聘,,,,,,,,,
Java开发工程师,一起生活网络成都有限公司,9001,15000,成都,郫都,犀浦,本科,3-5年,100-299人,民营,全职,2025-04-30 10:32:22,岗位职责：1、参与产品研发项目，配合研发项目经理组织制定开发计划，确保项目保质按期交付；2、负责公司项目开发过程中软件及模块的设计、编码、调试等开发工作；3、持续关注负责业务模块的运行情况并作出优化改进；4、负责系统的升级与维护。任职要求：1、本科以上学历（硬性条件），年龄:22-26岁 2、熟练掌握SpringMVC、SpringBoot、Mybatis， 熟悉Dubbo、SpringCloud...,Boss直聘,,,,,,,,,
JAVA 开发工程师,成都博智云创科技有限公司,10001,15000,成都,武侯,桂溪,本科,5-10年,20-99人,民营,全职,2025-04-28 00:30:42,岗位职责：1.能够独立承担模块的开发任务；2.按照公司规范对代码进行验证，保证交付代码质量；3.根据项目要求，具有独立或者配合解决技术难点的能力；4.承担核心代码开发和组件工具封装工作；5.分析和解决产品线上出现的质量问题、性能问题。任职要求：1.本科及以上学历，计算机相关专业，3年以上java开发经验，有完整JavaWeb项目经验的优先；2.扎实的Java基础，熟悉多线程，对Java的锁机制有较...,Boss直聘,,,,,,,,,
Java开发工程师,软通动力信息技术(集团)股份有限公司,13001,16000,成都,武侯,火车南站,本科,3-5年,10000人以上,民营,全职,2025-04-24 10:32:03,3年以上工作经验，本科学历，计算机相关专业背景需要遵循招行外包室考勤纪律以及行内的其他规章制度要求。具备良好的沟通能力和团队协作能力，具有精益敏捷项目开发经验的优先。具有实际项目开发经验，能够独立完成需求分析、设计、开发和测试等工作。技术要求熟练掌握JAVA编程语言，包括集合、多线程、异常处理等基本概念和语法。熟悉Spring框架及其生态系统，如Spring MVC、Spring Boot等。熟悉...,Boss直聘,,,,,,,,,
初级全栈Java开发工程师（外包）,四川华泰智胜科技发展有限公司,6001,10000,成都,锦江,三圣,大专,1-3年,20-99人,民营,全职,2025-04-22 16:39:48,（一）岗位描述：1、参与需求讨论，负责产品模块的设计与开发；2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、公司软件产品问题的处理以及优化，协助解决生产系统用户提出的问题，保障用户的正常使用；4、不断熟悉和掌握新的业务知识和新技术，提升自身及公司技术实力。（二）任职资格1、计算机或相关专业,Boss直聘,,,,,,,,,
java开发,北京航天情报与信息研究所,12001,20000,成都,金牛,金泉,本科,3-5年,500-999人,事业单位,全职,2025-04-21 08:58:02,岗位名称：java开发工程师（2位） 工作地点：成都岗位职责：1、根据需求独立完成设计、开发测试、性能调优等工作；2、负责前后台技术开发，java服务端、vue前端开发；3、完成领导交办的其他工作。任职要求：1、拥护党的路线、方针、政策，遵守国家法律、法规，热爱航天事业；2、本科及以上学历，本科及研究硕士专业为计算机、软件工程等相关专业；3、4年以上JAVA开发经验，或3年java产品开发经验；j...,Boss直聘,,,,,,,,,
JAVA开发 成都,秦皇岛锐聘企业管理咨询有限公司,12001,16000,成都,武侯,桂溪,大专,10年以上,20-99人,民营,全职,2025-04-17 11:43:08,1. 计算机、软件工程相关专业，本科及以上学历，3年以上Java/Python研发经验；2. 理解io、多线程、集合等基础框架，对Spring,Boss直聘,,,,,,,,,
Java开发工程师,交铁安全应急工程技术中心(成都)有限公司,8001,12000,成都,金牛,天回镇,本科,3-5年,20-99人,其它,全职,2025-04-17 11:20:33,岗位描述 1. 承担现有业务软件系统的代码维护、故障排除、优化和重构现有系统等工作； 2. 参与公司核心产品的设计、开发、维护，可根据项目需求做出架构设计，有较强的分析设计能力和方案整合能力； 3. 根据业务部门需求，进行系统的功能设计和代码实现； 4. 完成业务软件系统的文档制作与修订，配合运维人员完成系统上线； 5. 独立完成项目经理所分配的软件开发任务，并与项目组其他成员紧密合作； 6. 对...,Boss直聘,,,,,,,,,
初级java开发工程师,上海剑愚机电设备有限公司,10001,14000,成都,武侯,桂溪,大专,经验不限,20-99人,民营,全职,2025-04-17 00:09:42,岗位内容：1. 负责公司所需的Java应用程序的设计与开发，包括需求分析、系统设计、编码和测试等环节。2. 研究新技术，不断提升开发效率和程序性能。3. 改进现有系统、优化系统资源，提高系统稳定性和可靠性。岗位要求：1.大专及以上学历，计算机，软件工程等相关理工科专业优先考虑；2.有参与过软件设计者优先，具备一定的前端设计能力;3.有硬件对接经验者优先;4.具备较强的学习能力，接受对新技术的探索;...,Boss直聘,,,,,,,,,
JAVA开发工程师（国企，双休，急招1人）,四川智服人力资源有限公司,10001,15000,成都,青羊,文家,本科,3-5年,500-999人,民营,全职,2025-04-16 19:57:43,【技术栈】关键要求：springcloud、springboot、kafka、mybatis、redis、docker、mysql必备；有大数据处理、优化经验更好；linux和docker运维能力优秀的也是加分项。【简历】要求：在一定程度上能体现工作主动性的，有项目细节的（项目完全没有细节，只简单介绍了下项目的简历容易被PASS）；【软性】要求：对出差、运维支持类工作包容性较强；有较强的文档编写能...,Boss直聘,,,,,,,,,
JAVA开发（编号024）薪资11k知识类产品,博彦科技承德有限公司,10001,11000,成都,锦江,锦官驿,本科,3-5年,1000-9999人,股份制企业,全职,2025-04-11 10:37:13,后端开发工程师中级-1岗位名称:Java后端开发工程师经验要求:3年+工作职责:负责百度知识中枢系统相关研发工作；- 验证和修正测试中发现的问题；- 学习和研究新技术以满足产品需求；- 根据开发过程中的体验对产品提出改进建议；- 持续改进软件系统架构、核心技术，保证系统高可用性，高可扩展性和高性能。任职要求:3年及以上互联网项目开发经验；- 熟悉 Spring、SpringMVC、SpringDa...,Boss直聘,,,,,,,,,
Java开发工程师,四川广嘉盛华科技有限公司,10001,15000,成都,成华,猛追湾,本科,3-5年,20人以下,,全职,2025-04-08 15:57:26,岗位职责：1.负责公司产品的功能规划、需求分析设计、技术实现和用户体验；2.负责公司系统的代码开发、调试与维护工作；3.积极响应客户需求并进行开发/定制化开发和交付；4.参与公司产品的架构优化，性能优化并辅助其他模块进行技术实现；职位要求：1.具有3年以上java开发经验，有大型分布式系统或高并发场景经验、具有springboot、springCloud的实际项目开发经验，熟悉J2EE规范,Boss直聘,,,,,,,,,
高级java开发工程师-系统,同方赛威讯,10001,16000,成都,武侯,肖家河,本科,5-10年,300-499人,国企,全职,2025-04-08 09:59:43,岗位职责 1、参与项目系统架构设计、数据库设计以及接口设计工作；2、负责承担项目重点模块的开发工作，按照项目计划提交开发成果； 3、按团队要求进行代码互查、参与单元测试、集成测试和系统联调；4、参与项目操作说明书、部署说明等文档的编制与整理工作； 5、协助团队解决技术问题； 6、完成领导安排的其他工作。 任职要求 1、8年及以上实际java开发经验，能独立完成大型模块开发和维护工作； 2、Java...,Boss直聘,,,,,,,,,
java开发工程师（国企闭网）,博彦科技承德有限公司,10001,13000,成都,金牛,金泉,本科,1-3年,1000-9999人,股份制企业,全职,2025-04-07 14:10:28,岗位职责：1、参与需求分析与设计，负责系统模块详细设计、数据库设计等工具2、根据任务分发和进度安排，完成系统模块的设计、开发、自测及相关文档的编写3、完成对测试出缺陷进行分析、修复等工作任职要求：1、具备3年及以上工作经验，Java基础扎实，了解面向对象和设计模式2、能够熟练使用Spring、Springboot、Spring Cloud等技术组件，以及Mybatis等主流技术框架3、熟悉Rest...,Boss直聘,,,,,,,,,
JAVA开发-成都-交六险一金,厦门至恒融兴信息技术股份有限公司福州分公司,10001,14000,成都,武侯,桂溪,本科,3-5年,1000-9999人,民营,全职,2025-04-02 10:57:24,工作内容： （1）负责系统代码开发。 （2）负责相关需求文档和设计文档等相关文档编写。 （3）负责日常运维问题处理。 要求： （1）精通JAVA程序开发、SQL开发、熟悉SPRINGBOOT等微服务架构； （2）精通多线程开发； （3）熟悉redis缓存数据库和MQ消息队列组件开发； （4）有银行项目或者金融项目开发经验； （5）熟悉分布式数据库开发者优先。 要现场面试,Boss直聘,,,,,,,,,
Java开发（银行项目 白果林地铁站）,深圳市睿服科技有限公司,13001,17000,成都,金牛,西安路,本科,5-10年,1000-9999人,股份制企业,全职,2025-03-18 09:29:28,1、5年以上软件工程开发经验,Boss直聘,,,,,,,,,
java开发【远程面试+懂点前端更佳】,深圳市法本信息技术股份有限公司,9001,13000,成都,武侯,桂溪,本科,3-5年,1000-9999人,上市公司,全职,2025-03-13 18:21:46,1、本科及以上学历，有计算机、金融相关行业2年及以上工作经历【至少22年往前毕业，含22年】2、身心健康、工作踏实、责任心强、能吃苦耐劳，有一定抗压能力和风险意识，具备良好的职业道德操守和团队协作精神。岗位要求：1、具有扎实的JAVA、JEE基础知识；2、熟悉Spring、SpringMVC、Spring Cloud、Struts、MyBatis、Hibernate等JEE常用框架；3、了解doc...,Boss直聘,,,,,,,,,
高级java开发工程师,南通旭阳数字科技有限公司,13001,17000,成都,郫都,合作街道,本科,3-5年,20-99人,民营,全职,2025-03-12 13:53:57,岗位职责：1、根据项目及产品需求，负责技术方案的确定与实施；2、负责系统设计与开发工作量评估；3、负责系统核心代码开发工作；4、持续提升核心系统的处理性能。 岗位要求： 1、本科及以上学历，计算机相关专业，3年以上Java后台开发经验；2、Java基础扎实，熟悉底层原理； 3、具有Java框架自主设计能力，能高效完成核心模块和核心功能开发，能根据既定产品和项目的特性进行技术架构设计；3、具有MyS...,Boss直聘,,,,,,,,,
高薪诚聘Java开发工程师8K＋,中联园微分金股份有限公司,10001,20000,成都,金牛,凤凰山,学历不限,经验不限,20-99人,民营,全职,2025-03-10 18:12:21,岗位职责：1.按照详尽的设计，达成基础性的代码设计、代码编写；2.对自行编制达成的基础性代码进行调试及测试；3.修复测试发现代码缺陷，保证质量；4.按照详尽设计流程、计划，准时达成工作；5.辅助进行文档资料整理、收集资料；6.辅助高级程序员进行工作，辅助算法研究员进行算法测试；7.主动提交工作报告及进度报告供组织掌握项目情况。8.企业安排的其他事宜等。职位要求4年以上 Java或 java web...,Boss直聘,,,,,,,,,
中级Java开发工程师,深圳市紫川软件有限公司,10001,15000,成都,锦江,柳江,本科,3-5年,500-999人,民营,全职,2025-02-27 09:29:12,岗位职责： 1、参与软件系统的需求调研和需求分析工作。 2、负责业务系统的后台功能编码，代码维护。 3、按照规范要求编写相关技术文档。 4、独立完成后台项目的部署、项目实施。 5、负责解决开发过程中遇到的技术问题。 任职资格： 1. 3年以上java开发工作经验,Boss直聘,,,,,,,,,
Java开发工程师,华大天元(北京)科技股份有限公司,7001,12000,成都,武侯,桂溪,本科,3-5年,100-299人,,全职,2025-02-25 17:08:05,岗位职责：1.遵守公司各项管理规定，服从部门各项工作安排，具有良好的职业道德；2.参与项目客户化开发；3.协助项目经理进行开发需求分析及开发方案设计等；4.根据设计文档或需求说明完成代码编写、调试、测试和维护等工作；5.分析并解决客户使用系统过程中遇到的问题；6.部门领导安排的其他任务。任职要求：1.统招本科以上学历，计算机相关专业，具有丰富的Java开发经验，较好的的逻辑分析能力；2.熟悉Spr...,Boss直聘,,,,,,,,,
Java开发工程师,成都连科软件有限公司,7001,11000,成都,武侯,桂溪,大专,1-3年,20-99人,民营,全职,2025-02-25 00:02:01,岗位要求：1、3年以上JAVA研发经验；2、具有扎实的Java功底，对JVM的原理有一定的了解，具有较好的Java IO、多线程、网络编程等方面的能力；3、熟练掌握前端开发相关语言：JavaScript、html5+css+div、ajax和jquery；4、掌握Spring、SpringMVC、JSP、hibernate/MyBatis等框架，对运行原理有较好的理解；5、熟悉各主流关系型数据库M...,Boss直聘,,,,,,,,,
JAVA开发工程师,成都灵创轨道交通技术有限公司,8001,10000,成都,郫都,犀浦,本科,5-10年,20人以下,民营,全职,2025-02-18 13:47:39,1、根据公司研发计划工作要求，研制、设计、开发新软件产品及更新换代软件产品，确保公司软件产品满足市场需求。2、学历：本科以上（含本科）；3、专业知识：计算机、通信工程、信息等相关专业；4、基本技能：具有计算机专业理论知识；熟练掌握JAVA开发工具，熟练使用Spring、JQuery、Java、Sql等开发框架和开发语言；具有良好的英语阅读能力；5、工作经验：有3年以上平台软件开发工作经验；6、具有...,Boss直聘,,,,,,,,,
Java开发工程师（银行）,深圳市法本信息技术股份有限公司,10001,15000,成都,武侯,桂溪,本科,1-3年,1000-9999人,上市公司,全职,2025-02-14 16:02:07,1. 深入理解JVM底层原理，具有JVM核心参数调优经验2. 熟悉JAVA多线程，具有多线程并发控制开发经验3. 熟悉Java数据结构、多线程编程及高级算法，具备生产调优经验，如：设计模式、算法优化、性能优化等4. 熟悉常见的垃圾回收算法、垃圾收集器，如：ParNew、CMS、G1等5．熟悉Shell脚本及优化方案，可独立完成常用功能的脚本开发，如：数据卸载，批处理等6．熟悉高版本SpringBo...,Boss直聘,,,,,,,,,
Java开发,加拿大计算机有限公司成都代表处,12001,17000,成都,武侯,火车南站,本科,5-10年,500-999人,外商独资,全职,2025-02-12 00:04:46,岗位职责：1、根据需求方案，完成需求分解，确定开发方案，完成公司Oracle NetSuite系统的二次开发工作2、完成所负责项目必要的自测、Bug解决、协助上线和开发相关文档的编写；3、推动研发工作流程化、规范化、保证项目实施质量；4、参与Oracle NetSuite系统与其它业务系统的集成工作。5、对接Oracle NetSuite系统供应商共同解决系统运维问题。任职要求：1、本科及以上学历...,Boss直聘,,,,,,,,,
java开发软件工程师,京北方,12001,16000,成都,武侯,桂溪,本科,3-5年,10000人以上,民营,全职,2025-01-15 10:30:38,1、计算机或相关专业本科及以上学历，3年以上web后端开发经验； 2、熟练使用Java、熟悉springboot、mybatis等开源框架，具有良好的编码规范与问题解决能力； 3、熟悉数据库原理技术，具备sql编程能力。,Boss直聘,,,,,,,,,
java开发助理工程师,TCL王牌电器(成都)有限公司,6001,8000,成都,郫都,合作街道,大专,1-3年,1000-9999人,合资,全职,2024-12-09 18:53:14,1.精通JAVA基础、面向对象编程、集合框架、内存管理，熟悉HTML/CSS/JavaScript前端技术。2.熟练掌握Spring、springboot、springcloud、mybatis等开源框架。3.熟悉SQLServer、Oracle、MySql、redis等数据库。4.熟练使用Eclipse/IntelliJ，Maven/Gradle，Git/SVN等工具。5.在项目开发中善于交流、...,Boss直聘,,,,,,,,,
Java开发,同步新科,7001,10000,成都,武侯,桂溪,本科,1-3年,300-499人,股份制企业,全职,2024-11-15 10:39:13,岗位职责1.根据需求完成项目和产品功能的详细设计、代码编写、单元测试、发布上线，负责解决开发过程中的核心技术问题，严格遵循相关研发的编码规范。2. 独立完成功能模块设计和开发，按计划完成任务目标，并对开发的模块质量负责。3. 对交付团队提供技术支持，解决客户关键问题和技术难题。任职条件1.软件开发相关专业或计算机相关专业毕业，工作经验至少2年以上；2.扎实的Java编程基础，熟悉微服务、devop...,Boss直聘,,,,,,,,,
初级java开发工程师,京北方,8001,13000,成都,武侯,桂溪,本科,3-5年,10000人以上,民营,全职,2024-11-28 17:21:08,【技能要求】1.Java基础扎实，理解JVM原理，对多线程，锁机制有一定的了解；2.使用过主流框架Spring boot，Spring Cloud，dubbo等，对框架本身有过开发或重构者可优先考虑；3.两年年及以上使用JAVA开发的经验，对于使用过的开源框架，能了解其原理和机制；4.了解分布式系统的设计和应用，账务分布式缓存、消息等机制；能对分布式常用技术进行合理应用，解决问题;5.掌握Linu...,Boss直聘,,,,,,,,,
初级java开发工程师,四川信诺智达通信技术有限公司,6001,9000,成都,锦江,春熙路,大专,经验不限,100-299人,民营,全职,2024-11-14 00:11:42,岗位职责：1. 负责公司系统的开发工作，按照要求完成项目开发任务。2. 参与项目的需求分析、设计、编码、测试、文档撰写等各个环节。3. 产品上线后的维护支持。职位要求：1. 计算机、软件工程专业毕业，专科及以上学历。2. 熟悉Java开发环境，具备基本的Java编程基础。3. 熟悉Spring、Hibernate、MyBatis等常用Java框架，并能够独立完成开发工作。4. 熟悉MySQL数据库...,Boss直聘,,,,,,,,,
Java开发工程师,同步新科,9001,13000,成都,武侯,桂溪,本科,3-5年,300-499人,股份制企业,全职,2024-11-15 10:34:17,1、根据项目及产品的规划，分析需求，制订计划，负责系统设计、核心模块研发、指导解决项目涉及到的技术问题；2、担任项目经理B角，协助项目经理进行项目的整体管理，承担项目范围、进度、质量、成本等管理工作，并对项目实施过程中的问题、风险进行把控，保障项目高质量上线交付。任职条件1、本科以上学历，计算机相关专业，3年以上Java软件开发经验2、 对各种开源的微服务技术架构spring cloud等有深入了...,Boss直聘,,,,,,,,,
银行Java开发工程师,京北方,10001,16000,成都,武侯,桂溪,本科,3-5年,10000人以上,民营,全职,2024-11-08 15:55:30,【技能要求】1.Java基础扎实，理解JVM原理，对多线程，锁机制有一定的了解；2.使用过主流框架Spring boot，Spring Cloud，dubbo等，对框架本身有过开发或重构者可优先考虑；3.四年年及以上使用JAVA开发的经验，对于使用过的开源框架，能了解其原理和机制；4.了解分布式系统的设计和应用，账务分布式缓存、消息等机制；能对分布式常用技术进行合理应用，解决问题;5.掌握Linu...,Boss直聘,,,,,,,,,
Java开发工程师_成都,新讯数字科技(杭州)有限公司北京分公司,5001,10000,成都,武侯,火车南站,本科,1-3年,1000-9999人,民营,全职,2024-11-05 16:49:13,本岗位的简历投递将流向我司有需求的各部门同步筛选，届时沟通具体岗位职责；基本条件：良好的自学能力、独立工作能力和团队协作精神，工作踏实勤恳，责任心强；思路清晰，具备良好的沟通和表达能力。具备电信软件开发经验或维护经验者优先。岗位技能：1.掌握Java语言，具备SpringBoot、SpringCloud框架开发经验；2.熟悉常用数据库的操作使用，如Informix/Oracle/MySQL等，熟练...,Boss直聘,,,,,,,,,
高级java开发组长,同步新科,13001,17000,成都,武侯,桂溪,本科,5-10年,300-499人,股份制企业,全职,2024-11-15 10:32:08,岗位职责1、负责视频平台中的业务管理、工单开通、以及视频项目合同内容的研发与交付管理。2、负责项目及产品的架构设计、系统设计、核心模块研发发、关键性能优化、指导团队解决项目涉及到的技术问题；3、负责研究业务系统的需求，完善和改进各系统性能，包括高并发、高可靠、高可用、高安全等；4、负责项目及产品中关键组件的设计、前后端研发。任职条件1、本科以上学历，5年以上研发经验，扎实的专业技术能力；2、 精通...,Boss直聘,,,,,,,,,
Java开发工程师,成都蜀云物连科技有限公司,8001,12000,成都,武侯,桂溪,大专,5-10年,20-99人,民营,全职,2024-10-22 10:54:38,岗位职责： 1、参与需求分析，完成各种开发文档及项目文档的编写； 2、根据项目需求，完成产品设计和代码实现； 3、进行新技术难点攻关，提供合理代码建议； 4. 保证项目目标的实现，以及落地实施； 5. 具备快速定位线上故障能力及快速解决问题能力； 任职要求： 1、至少4年以上JAVA开发经验； 2、熟悉JAVA后端开发技术，并深刻理解其原理，包括Spring、SpringMVC、MyBatis、R...,Boss直聘,,,,,,,,,
Java开发实习生（毕业转正式）,北京思路创新科技有限公司,150,200,成都,武侯,石羊,本科,无经验,300-499人,民营,实习,2024-10-10 13:36:08,岗位职责：1、 对公司相关Java技术进行学习，参与实际开发项目；2、 按照公司Java编码规范实现业务功能，完成项目开发任务；3、 使用Java与数据库语言进行项目开发；4、 负责Java项目模块的开发与自测，并修复测试中的问题；5、 负责按照要求完成各类设计文档编写，并参与开发；6、 参与Java项目模块的部署与使用文档撰写。任职要求：1、本科以上学历、计算机相关专业；一本院校优先考虑；2、熟...,Boss直聘,,,,,,,,,
